song_id,title,artist_name,duration,year,tempo,key
SOVWGIY12AB01837EC,Wendy,Jesse Malin,261.17179,2002,178.531,3
SOMDCSV12A6D4FCC4E,The Plot To Bomb The Panhandle (Album Version),A Day To Remember,245.96853,0,100.013,3
SOATMXI12AB017DA64,El troyano,Alfredo Gutiérrez,153.88689,0,187.874,11
SOYEFJG12A58A7B690,All Burned Out,Savoy Brown,171.62404,1989,150.95,7
SOTRGEN12AB018BE16,Girl Nation [Live],D.A.D.,259.94404,0,152.462,4
SOMYGCE12A8C134338,Change The Way (Highlands Album Version),White Heart,287.9473,0,132.106,9
SOSNLRT12A6D4FC150,RAMUKA,Tri Atma,325.04118,0,110.651,9
SOWZRAI12AB0186840,You Know It's True,The Cat's Miaow,137.29914,1997,116.257,9
SOYMACN12A6D4F8AC1,What To Do,Alias,257.95873,0,103.77,2
SOSDRZY12A58A7D3F2,But Not For Me,Frank Vignola,234.44853,0,149.689,5
SOTXXBT12A6D4F6B25,Hey Sexy Lady,Shaggy / Brian & Tony Gold,199.94077,2002,101.786,11
SOHVJJW12A81C2104F,Edo Pou Ta Leme,Angela Dimitriou,163.29098,0,90.063,0
SOUACBM12A6D4F9664,Moonlight Serenade,Klaus Badelt,128.62649,2003,138.54,9
SOONLCB12AB0186303,In My Arms (Live Auditorio Nacional 08),Aleks Syntek,223.97342,0,127.969,3
SONXZLQ12AB018C1E4,Say Something,Tony Tuff,229.58975,0,149.844,4
SOTEMIJ12AB01851E4,Kinky Woman,Jimmie Vaughan,207.09832,0,110.509,5
SOVBRIV12A8C133996,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Marvin Hamlisch;John Lithgow;Jeffrey Huard,99.70893,0,118.566,9
SOUQVAA12AB018D21C,Passion_ Love & Pain (Feat. 25 Kids),Serpentine,244.92363,0,88.566,11
SOUBALJ12A8AE46A0B,Chi Chi Man,T.O.K.,208.50893,2001,100.002,0
SOPOPBY12AB017CA06,N.Y. Electric / Hunter Interlude,Aesop Rock,310.80444,2003,87.618,6
SOMWENG12A8C132D82,Superstar,For Squirrels,200.07138,1995,162.909,9
SOGYYUL12A6D4FB2CB,We're Out Of Gas,Alan Silvestri,77.60934,1990,82.556,5
SOVONGN12A58A791F9,Love Oh Love (Live in Chicago),Leroy Huston,291.57832,0,113.837,0
SOPTWGO12A8C137B0D,I Just Love Old People (Rocky Mountain Homecoming Version),Jake Hess,154.61832,0,138.257,0
SOUCZWJ12A8C1349FB,Pleasure Zone Mix,Joy Kitikonti,413.04771,0,130.103,7
SOVNHAU12A6D4F79F5,The World In My Hands (We Are One),SNAP!,315.03628,1994,118.175,9
SOFHZHN12AB0180EA6,Four Days Late (Studio Track w/o Background Vocals),Karen Peck And New River,262.84363,0,153.909,7
SOOCKWU12A6D4F7B43,MONDAY_ MONDAY,Bobby Broom,481.48853,0,137.51,0
SONTDOE12AAFF4446C,Earth Child (World),Sharon Burch,225.72363,1999,128.578,2
SOIBUYG12AB01892A1,My Man's Gone Now,Rhian Lois,219.95057,0,88.04,9
SOQSCFU12A8C13DAC3,"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",Sounds Of Blackness,235.65016,0,152.017,1
SOPXZIE12AB017C4D4,Master_ Faster_ Sweet Desaster,Nightfall,207.77751,1999,101.994,7
SOSKFIT12A8C14224A,Sweet Child O' Mine,Guns N' Roses,445.17832,1987,134.188,6
SORKXVV12A8C134C70,Price I Pay,Jane's Addiction,327.1571,2003,138.657,1
SOVFWRR12A58A7C25E,Never Again (Album Version),Killswitch Engage,189.20444,0,149.998,5
SOASAOQ12A582917AA,God Keeps A Candle,The Nelons,236.5122,0,141.982,3
SOHZVMY12AC3DF6075,Blues As Blues Can Get,Chris Farlowe,395.93751,0,106.328,4
SOXOEJL12A58A7B20F,Husbands And Wives,Roger Miller,146.23302,0,112.884,0
SOORFMU12A8C13C17C,She Spoke 2 Me ( Extended Remix LP Version),Prince,500.29669,0,120.284,0
SOEDPQL12AF72AB07B,The Gold It's In The ... (1996 Digital Remaster),Pink Floyd,188.1073,1972,117.634,9
SOZMKQQ12A8C142021,Empty Bottles,The Hollywood Brats,41.16853,0,89.483,4
SOBVTQI12A6D4F80ED,Be Stiff (Live),Devo,175.25506,1993,152.942,4
SOKAWKH12A8C13514C,Bootleg Rum Dum Blues,Blind Blake,220.26404,0,88.874,0
SOQKHXG12A8AE47295,Gyere velem,Taboo,213.002,0,140.001,2
SOOZCDR12AB018B6B6,Komm Computer,Frl.Menke,229.51138,1982,156.414,0
SOVDOWL12AC3DF4718,I Wonder Where You Are Tonight,Carl Smith,141.06077,0,181.018,4
SOTSQZD12AB018A979,Tu Ex Amor,El Tiempo,179.51302,0,97.08,4
SOHPQKD12A8C143939,More,The Crystal Method,357.642,1997,114.313,11
SORAWCY12AB0188DDA,Venite Pa' Maracaibo,Guaco,265.29914,2000,169.131,0
SOAKVYO12AB0187E78,The Kangaroo Theory,Edelweiss,201.42975,0,173.903,0
SORGDTN12A8C1460ED,Mélodie d'Amour,Edmundo Ros & His Orchestra,183.14404,0,161.996,3
SOTNGXP12AB018664A,John the Revelator,Blind Willie Johnson,198.00771,1991,125.692,5
SOWBRNM12AB018AD0E,I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),Karen Peck And New River,177.76281,0,148.03,8
SOJEUFH12A8C1360BB,The Golden Rocket,Johnny Horton,123.402,1996,226.146,11
SOMFBRG12A6D4F9014,Run,Lighthouse Family,241.24036,2001,153.474,3
SOFEIMT12AB0186BE2,the tales of King Solitude 1:3,Clockwise,404.68853,0,88.132,6
SOEXCSV12A8C13D4EE,S*B*Y,An Cafe,233.03791,0,131.059,5
SOLXZLR12AB018459D,Love Happens Just Like That (LP Version),Bryan White,166.24281,1999,107.669,1
SOFEETM12A8C13D151,Teenage Queen (Album Version),Aiden,206.8371,2007,163.604,2
SOHYYEY12AB0185DAD,Losing True (Album Version),The Roches,295.13098,1982,147.087,9
SORXSAJ12A6D4F92BA,It Doesn't Matter Where_ Just Drive,Snow Patrol,217.57342,2006,186.44,0
SOAZWHG12AB01861BA,The Same Old Innocence,Architecture In Helsinki,210.49424,2007,126.294,11
SOJTZQO12AC960DB2A,Don't Take Your Love Away From Me (Album Version),Randy Travis,176.43057,1996,112.613,10
SOQNKLO12A8C13EDA9,Salamanders In The Sun,Steve Vai,305.94567,1984,157.996,9
SOSFTJL12A6701DEAD,Act Won (Things Fall Apart),The Roots,54.12526,0,85.875,2
SOVZRSW12A8C141AFC,Wie ein Eisbär sein,Geier Sturzflug,211.35628,0,120.985,9
SOYYIGJ12AC90756DE,Goodbye Broadway_ Hello France,Billy Murray,176.5873,0,115.771,7
SOQOPZX12A58A7E761,Mientras me quieras,Tranzas,213.7073,2000,112.051,8
SOGFWQD12A6D4F6811,Sister Seagull (Live),Be Bop Deluxe,221.93587,1991,121.615,4
SONDSXU12AB0182E33,Skymning,Groupa Med Lena Willemark,227.89179,0,168.989,4
SOUMDHA12A6701DEB7,Down In The Jungle,Monster Magnet,289.12281,2000,89.296,0
SOCHFNU12A6D4FAE15,Te Quiero Mamma,Sergio Dalma,239.43791,0,80.039,7
SORTGDS12A8C143188,Exit People,Fergie,440.18893,0,126.966,11
SOGAOHJ12AB018660F,So Nice - Original,Leroy Hutson,324.25751,0,89.88,11
SOTJWZO12AB0185329,Alpha River,Eclier,322.19383,0,84.639,3
SOBPVNW12A8C135CB5,I'm Hot,Erick Sermon,228.44036,2001,95.932,1
SOLFWDJ12A6D4F9CEB,Just As I Am (Arr.)  (Different From Track One),Eden's Bridge,163.7873,0,120.039,11
SORXHUD12AB0186030,Dj,Markscheider Kunst,239.0722,2010,152.887,7
SOBNMQD12A8C134323,She's All I Ever Had,Ricky Martin,295.33995,1999,161.868,11
SOXXWCR12A58A7D4FA,God Rest Ye Merry Gentlemen (World),R. Carlos Nakai,341.65506,0,136.778,9
SOSBDCE12A6D4FA0B6,You're A Big Boy Now (Album Version),John Sebastian,170.762,0,112.4,10
SOPHTXQ12A6D4FCE59,Exception To The Rule,Dann Huff,147.9571,0,155.815,1
SOHJFQF12A58A77855,The Way You Do The Things You Do,Jerry Butler,149.78567,0,124.253,7
SOFDLKQ12AB018601E,Me Lo Dijo Adela,Tito Rodriguez,174.81098,0,110.065,2
SOXWMCM12A81C219D4,Sensemilla,Mighty Diamonds,253.57016,0,155.827,4
SONBQII12A8AE46C07,Täysikasvuinen mies,Yölintu,220.08118,0,110.156,2
SONOBCB12A8C1397B9,Touch My Body,Mariah Carey,273.52771,2008,129.991,11
SOZZFUI12A8C133D6D,The Way,Saigon Kick,368.1171,1993,58.387,9
SONLCEB12A8C144355,The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,198.39955,0,83.461,7
SOREVMS12A58A7B236,If You Leave Me Now,Brazilian Tropical Orchestra,174.70649,0,99.397,0
SOFJAJB12A8C139F14,Madeleine,Marcel Mouloudji,129.77587,0,108.333,1
SOMDNTQ12A8C13D5FD,Don't Look Back (Radio Edit),Antigone Rising,213.55057,2005,123.944,8
SOCQVFV12AB01859A2,Oceans,Vex'd,295.49669,2010,117.007,2
SOHQAKK12A8C131323,War?,System of a Down,160.49587,1996,196.201,0
SORLXTP12A8C133DDB,Splendido Sundance,Al Di Meola,291.02975,1980,209.581,0
SOMSOXH12A67ADD011,Dekh Le,Sunidhi Chauhan / Anu Malik / Jatin Sharma,319.32036,0,127.98,9
SOIOCPL12A58A800EC,Too Tight Blues No. 2,Blind Blake,218.43546,0,104.001,2
SOUFBXS12A67ADD453,El Oro De La Gallina De Los Huevos,Seguridad Social,254.53669,1999,169.663,9
SOHTDBY12A67020981,New Born Soul,The Blind Boys Of Alabama,176.40444,2005,86.366,9
SOPFVNF12AB017F32E,Prends-Moi La Main,Princess Lover,262.45179,2007,166.029,9
SOACJHA12A58A7C346,You Saved My Life,Kieran,243.25179,0,155.757,5
SOWPPAT12AB017F666,So Many Roads,Joe Bonamassa,372.76689,2006,66.366,5
SOGTEWJ12A8C13ABC5,Wisdom,Cedric Myton,520.04526,0,132.084,1
SOZKBLW12A6701D33D,Expolodera (som dynamit),Caramell,218.40934,1999,137.954,0
SOJJAGC12A8C13F710,Sweet To Mama,Frank Stokes,176.32608,2005,149.056,5
SOKRSGZ12A6D4F7EAE,I Can't Wait Until Tomorrow (Live),Gary Moore,724.92363,0,112.47,6
SOQDSYD12A813582AC,Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,343.50975,0,37.797,7
SOKWONZ12A8C13ADFE,Im Club,Massive Töne,220.78649,2002,97.054,1
SOEFLFW12AB018D477,I Was a Human Bomb for the FBI,Zombina & The Skeletones,210.93832,2006,190.035,7
SOHRWWQ12AC90727FD,Throwdown At The Hoedown (LP Version),Bela Fleck And The Flecktones,309.9424,0,75.699,5
SOFCEWK12A6D4F9A19,Baiao Malandro,Egberto Gismonti,236.7473,0,154.084,1
SOYZIJN12A8C142E33,Perro Faldero,Los Traileros Del Norte,163.23873,0,189.682,5
SOXTPST12A8C137716,Common sense,Winston McAnuff_ The Bazbaz Orchestra,225.04444,2005,135.706,1
SOKMNNL12A58A7709A,Goor,Plaza,188.39465,0,125.181,1
SOBMDRK12AB017F4CB,Funny How Time Slips Away,Roy Drusky,192.10404,0,104.416,11
SOLFIHG12A8C1435D3,Burn 'Em Down (LP Version),Sick Of It All,175.41179,1997,96.703,9
SOIZVHQ12AB018A066,Klaio Gia Sena (Niagaras),Giorgos Marinis,286.37995,0,100.079,9
SOWIGXC12AF729AEC2,O Come_ O Come Emmanuel,Margaret Becker,292.10077,0,148.8,6
SOXPHFT12A8C13B679,Run And Tell,The Perrys,213.60281,0,96.024,7
SOAJKRD12A8C138AAF,Dont Push Me Away,Jim Jones / Chink Santana,289.74975,0,122.038,10
SOYUEBW12A6D4FB3AC,Music By Numbers (2001 Digital Remaster),Penguin Café Orchestra,281.28608,0,116.933,7
SOLVUSB12AB0180607,Cuttin' the Tree,John Wesley,246.69995,1999,169.193,0
SOXWMJH12AB01883F9,Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Leila Chicot,236.19873,0,90.0,2
SOKHBRA12AB017E6AE,Cuatro Veinte,Gonzalo Rubalcaba,586.29179,0,62.008,3
SOTPBIT12AB018BA66,Angel [2004],Neema,209.44934,0,162.575,10
SOKRLDX12A8C140A0F,Hiroshima,Utopia,449.2273,0,106.307,2
SOEORDW12A6D4FB045,Marrakech,ATB,262.21669,2004,132.998,6
SOKPBHZ12AB0181931,The Cat Came Back,Laurie Berkner,167.00036,0,139.628,9
SORPYHC12A6D4F9F58,Roadhouse Blues (Live In Detroit) (LP Version),The Doors,403.61751,0,131.013,9
SONVCGW12A81C23489,Going Down,The Germs,111.49016,1993,115.763,9
SOFCPRQ12A8AE483D1,The Bottom Line,Rick Astley,317.83138,1991,174.059,0
SOTFFLU12A679AE5C4,Let Him Fly,Patty Griffin,191.39873,1996,111.829,2
SOZBKLM12A58A78692,Outside,Mariah Carey,286.30159,1997,109.253,7
SOBOKGJ12A8C132819,It'll All Come Around (Album Version),Back Door Slam,236.87791,2007,123.382,1
SOQRFEQ12AB017BB66,People Never Give Up,Curtis Mayfield,348.60363,1980,106.507,11
SOJJPHI12AB018B991,Reunited,Louisa Mark feat. Kevin Henry,267.10159,0,151.728,5
SOYXIYK12A8C138524,Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pièces brèves_ Op. 84/8),David Jalbert,153.33832,0,44.407,8
SOLTODW12AF72A9E5E,I Swear the Visine is for my Allergies,Salt The Wound,218.80118,2008,179.629,10
SOLDKKK12A6D4FD12B,Bath Of Least Resistance,NOFX,108.12036,2001,198.201,0
SOPBLEO12A8C13DF60,Thanks God I'm A Country Boy,Mr. Blue,132.70159,0,133.898,7
SOIFGDT12A8C1362DD,La Saint-Jean d'été,Jean Segurel,131.36934,0,105.395,7
SOUASUS12A81C22D53,Girls,Ayo,463.59465,0,208.832,8
SOVJCHE12A8C146318,Around The World,Parallel Sound,556.69506,0,130.011,10
SOVNGGG12A8C1391CF,Playboy Theme,Bob Wills,90.69669,0,130.752,7
SOAICRG12AB01864FE,Fritzy & Helen Hanft (Album),Mark Lowry,128.91383,0,138.489,11
SOFMEPZ12A6D4F7D9A,Java Sparrow,Terry Callier,315.08853,1998,118.606,7
SOHOQSB12A8C13B61B,Superscout,Sensations,165.19791,2005,183.513,2
SOVWDSK12AB01840B8,Sophie,Eleanor McEvoy,258.42893,0,100.02,10
SOIQBJF12AB018B897,Le Fiacre,Gisele MacKenzie,164.25751,0,91.517,7
SOKVLLZ12AB0184370,Please Heart_ You're Killing Me,Eleanor McEvoy,280.0322,0,150.061,2
SOGUDRH12AB0189A45,Song Of Australia - Canto 6 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,494.15791,0,134.828,8
SOULCSR12A58A7AAB7,No Volveras A Mi,KALIMBA,208.09098,2007,133.994,7
SOGJBGB12AB017C75C,Another Land (World),Davol,270.00118,0,151.997,10
SOVSJCE12A6701E0D9,Black Celebration,Monster Magnet,260.17914,1998,61.593,0
SORUQQG12A8C135A68,Ke T' Oniro Egine Efialtis,Despina Vandi,244.08771,0,120.212,2
SOFEMZZ12AB01886A8,Meeting Daisy,Alexandre Desplat,81.71057,2008,244.268,2
SOPSDJE12AB0184BC7,Old Woman From Wexford,Tommy Makem;The Clancy Brothers,117.02812,0,120.988,11
SOWTTZI12AB017E92B,She's My Woman,Crusaders,117.68118,0,98.293,7
SOZDFUE12AB018DE6A,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Proficy,230.24281,0,111.116,1
SOTMCYN12AB0183054,Where Are You,Abbott & Chambers,492.45995,0,135.993,11
SOKCWAL12A8C13BA00,Am I Losing You,The Cate Brothers,330.63138,0,167.871,0
SODDHIO12A8C140FBA,Con el chacacha del tren (Cancíon por Rumba),Triana Pura,202.94485,0,150.418,9
SOQINBV12A8C136A80,Maria Betania,Quinteto Violado,391.00036,0,139.806,7
SOHAAZA12AC3DFB71C,"Inrtoduction ""Hing Hye Srder",Karnig Sarkissian,476.47302,0,67.886,9
SODMADA12A8C139707,Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread,261.79873,0,141.148,0
SOYJMPE12A6D4F4BB6,Cool People Make Me Tired,Williamson,223.81669,2005,140.003,11
SOYDOBA12A8C1384F9,Joaquin Torres Jr.,Los Originales De San Juan,250.48771,0,103.02,5
SOGACRX12A8AE48009,Alchemy Index Vol 1  Water 1 of 6,Thrice,224.28689,0,125.604,0
SORTJEP12A58A7B7EA,Paragon Rag  (LP Version),Joshua Rifkin,229.53751,1994,158.569,7
SOPAWON12AAF3B2D3F,Flame On,Big Daddy Kane,190.82404,2001,98.011,11
SOPDRUR12AB0182EC1,C'est Toujours la Même Histoire,Martha Wainwright,287.08526,2009,82.124,10
SOFVBVJ12A8C1404EB,Ricerca nell' isola,Piero Umiliani,150.17751,0,88.49,9
SOKPQJW12A58A777CA,Great Is Thy Faithfulness,Kathy Troccoli,186.69669,0,90.854,0
SOHGILP12A8C132080,Eagle Eye,Bottom Of The Hudson,279.90159,2003,74.481,4
SOPVVJD12A58A7CA8D,Let Me Out,Maximilian Hecker,295.60118,2001,65.941,2
SOJZBCP12A67ADA093,Velvet,Fergie,293.19791,0,150.003,11
SOBOJIH12AB0183BB3,I Wont Let You Back In,California Oranges,216.58077,0,122.015,2
SOCLJZX12AB0182CA4,Mari Mouri (Mary Has Died),Steve Riley & The Mamou Playboys,241.65832,0,93.292,0
SORJHOX12A8AE48899,I'm Walking,Donnie McClurkin,318.82404,0,230.041,8
SOUXANT12A6D4FB048,Hunger Strike,Temple Of The Dog,243.9571,1991,137.937,7
SOFZXEV12A8C13A407,Pub Pusher,Republica,264.22812,1998,137.953,5
SOPHSDJ12AB018A970,Hood Figga Juke,DJ Rashad featuring DJ Chi Boogie,150.7522,0,154.995,7
SOBVEIP12A8C13AB94,Kurrajong,David Hudson,137.89995,0,63.087,0
SOFZLZC12AB017BEDE,M 14,Derek Bailey,237.53098,1975,61.305,1
SOJRTDB12CF582662D,In This Skin,Jessica Simpson,258.76853,2003,95.103,10
SODXQLP12AB01867F0,Eric,The Monroes,260.0224,0,145.941,1
SOOHPYN12A67020C87,I Am The Walrus,Spooky Tooth / Mike Harrison,384.7571,1970,134.804,2
SOZGBWV12A8C137BE5,Best Friend,Toni Braxton,267.2322,1993,123.755,11
SONIPXL12AC4688938,Sellotape Flowers,Geiom,365.60934,2001,119.901,1
SOCQWMC12A8C1429D1,On The Other Hand (Album Version),Randy Travis,186.3571,1986,95.866,5
SOLVPVO12A58A7B5F4,Desert Caravan,Oscar Lima,230.3473,2000,121.739,9
SOBPIUW12AB01818FB,Born Again,The Freedom,257.82812,0,108.634,7
SOBVMGA12AB018B0C5,Sunset In Akkarai,Desert Dwellers,194.76853,0,180.009,11
SONTXFB12A8C145C15,Don't Stop,Jars Of Clay,223.89506,2009,127.969,11
SOAUMHT12AB01839D0,Take The Time,Bad Company,253.02159,1979,131.564,2
SONSUTY12A6D4FA57D,Les Forains,Richard Galliano,190.74567,1999,98.987,9
SOUQJMW12A8C134DF4,Trouble,Bruce Robison,184.05832,0,79.606,5
SOHBVHN12AB0180BA7,Electrasonic V,Los Fabulosos Cadillacs,137.06404,1990,118.776,10
SOEUZKU12AB018A2B2,Slow Down,Carlton Livingston,201.97832,0,90.59,8
SOMQIKW12AB018595D,Il a suffit d'une chanson d'amour,Christian adam,163.5522,0,139.315,10
SONUSTR12AB0186544,Finally (Album Version),T.G. Sheppard,228.85832,0,118.198,3
SOKHLKW12AAF3B572C,Shades Of Love,Tom Barabas,336.66567,0,138.021,5
SOFIHWY12A6D4F98F9,Born To Run,Suzi Quatro,301.21751,1995,131.568,9
SOPAPHW12A8C13C373,36 Grad (Paul van Dyk's Vandit Clubmix),2raumwohnung,449.38404,0,134.033,0
SOLBKHE12A8AE47FBF,Gamilia Patinada,Nikos Kalaintzis,141.34812,0,154.099,5
SOWDLGO12AB0182434,Lonesome Road,Junior Kimbrough,294.76526,1997,92.32,4
SOXWGYN12A6702067A,Que Vas A Hacer?,Daddy Yankee / May-Be,199.47057,2004,91.988,9
SOXPJYV12A8C146554,I'm So Bored With The U.S.A.,The Clash,140.77342,1977,203.944,9
SOKVWEM12AAA8C8691,This is My Year,Mac Dre,256.83546,0,170.029,7
SOUJKIR12AB0186E43,Soleariyas,Juan Carmona,338.96444,0,110.361,6
SODNYAB12A8C145644,Die Slow,Sheek Louch,64.65261,2009,157.696,8
SOFCVXH12AB0184394,Bewitched_ Bothered & Bewildered,The Allies,213.13261,0,72.777,0
SOYLBYP12A8C13C62C,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,Dale Russ / Finn MacGinty,261.85098,0,121.733,2
SOAPQSY12A6310E055,Stumble,R.E.M.,340.11383,1982,153.833,2
SOWTBWY12A582A2823,Taking Over,Big Rich featuring Devo,254.58893,0,86.612,10
SORXJLK12A58A79C35,El Hombre De La Valija (Rock),Papp'os Blues,418.45506,0,132.636,9
SOPZYXX12A8C1316F8,Till We Ain't Strangers Anymore,Bon Jovi,318.09261,2008,141.223,6
SOZPOFB12AAF3B252D,Apisti,Christos Dantis,168.51546,0,98.063,11
SOWAIUP12AB017F90A,CB4,Slum Village,225.48853,2000,94.653,1
SOTEGPD12A8C135FB7,Just Look At the Blessing,True Believers,258.0371,0,97.979,11
SOCWMGG12A8C1332B2,Cero Codazos,Johnny Pacheco,152.31955,0,116.045,10
SOZDDQG12AB018386C,Crazy Rhythm,Hank Penny,117.75955,0,107.675,5
SOHTWIB12A8AE46192,You Never Cry Like A Lover (LP Version),Eagles,240.97914,1974,90.719,0
SOBLOGP12A8C13F779,Concerto No.3 In D: Allegro,Francis Lai,155.16689,1970,96.474,2
SOQLLXY12A8C1420C1,Got To Give It Up,James Taylor Quartet,198.3473,2007,84.186,7
SOIXLCH12A8C139DA9,Rockout_ Whatever You Feel Like,Cactus,240.3522,0,140.496,7
SOFFUNS12A8C13BDD1,The Rover (Takao Tajima Remix),Original Love,345.7824,0,93.068,0
SOGZZEA12AB0182864,If That's True,Esperanza Spalding / Leo Genovese,451.29098,2008,106.187,1
SOXHQKT12AB01847E8,Beachport,Click / Click_ M_Ferri,451.49995,0,126.019,10
SOJBYED12A6D4FBE81,Softly And Tenderly,Josh Turner,215.61424,0,108.013,4
SOHZXUO12A6D4FBD73,The Big Stall,Theodore Shapiro,82.31138,2006,124.894,0
SOFZBND12AB0182D9A,Follow The Light (Radio Edit),Sub Focus,214.83057,2009,86.991,8
SOAPOVV12AB018CFC8,Noises,Taal,17.73669,2000,219.569,0
SOYEFZY12A8C1333DA,Yo Mouth (Skit),Tha Liks,33.09669,2001,156.021,3
SOGHXZH12A8C1388B9,Heaven Can Wait,Michael Jackson,289.38404,2001,117.362,11
SOFLVQE12AB017F886,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),Thomas Dolby,437.31546,0,69.114,11
SOFNEXF12A8AE464D0,When Disaster Strikes (Explicit LP Version),Busta Rhymes,205.00853,0,100.44,10
SOMUFQB12A81C22FA9,Carta De Amor,Egberto Gismonti,1.2273,1981,0.0,0
SOHGGKC12A8C130BE4,Sweet Suffering Christ,Margaret Becker,242.12853,1993,110.828,4
SOZHMFN12A6D4F4B3D,Butterflies,Poptart Monkeys,212.32281,0,119.991,1
SOEZZFV12AB0184D09,Dog Tagged,Kill The Client,57.18159,2008,138.207,8
SOKXPCX12AB0181594,Fang Bu Sheng Fang,Eason Chan,275.59138,0,72.882,0
SOLLEZO12AC90756A5,Peter Pan (j'veux pas être jeune) [feat. Les Pistons Flingueurs],Nicolas Bacchus,178.15465,0,143.061,5
SONBWVW12AB0186FFB,5 Foot 1,Iggy Pop,300.77342,1990,87.679,2
SOBPLJZ12A8C13820B,Wagoner's Lad,John Sebastian,225.14893,0,158.429,7
SOYCSXH12AC3A4DF57,The Key,Melissa Auf der Maur,232.6722,2010,121.983,4
SOVFVTK12AB0188BAE,Doctrines,Arthur Fiedler,496.1171,0,95.234,0
SOCEEIT12A6D4FA16A,Games That Lovers Play,James Last,260.12689,1967,167.832,2
SOQUPDS12A8C13EAEB,Baby Momma (Chopped & Screwed Version),Lil Boosie & Webbie,354.16771,0,130.103,1
SOCEDDF12A8C13C33C,Guajira Y Ven,Willie Colon,250.06975,2001,128.444,0
SOEEWKM12A8C13B9FF,Kill Miss America (Album Version),Murderdolls,147.51302,2002,195.317,9
SOSSOBZ12AF72A294F,Wanderlust,Baroness,269.71383,2007,162.019,0
SOUCHEP12AB01862BA,Zavelow House (Album Version),Owsley,221.77914,1999,133.125,7
SOJTVHW12A8C142F98,Like A Star,Joe McBride,309.39383,0,105.882,9
SOZZIEB12A8C1427FD,2 Glocks,Bone Thugs-N-Harmony,266.05669,2000,187.958,4
SONXOVG12A6D4FC104,Gold Flames Of Angels,Human Disease,190.79791,2004,140.052,9
SOJSYLO12AC3DF9B1B,Pa'lla pa'ca,Juan Carmona,233.84771,0,91.479,7
SOPOCMA12AB018B3A1,My Tribute (to God Be The Glory),Andraé Crouch & Solid Gospel,272.79628,0,107.371,10
SOBITKZ12CF582660A,Angeles,Elliot Smith,175.82975,0,118.454,7
SOIVVEW12A8C141277,Pretty Smiles & Shattered Teeth,Soilent Green,278.96118,0,175.781,10
SOSPPOJ12AC3DF99F7,Policias Y Ladrones,Pedro Garcia & His Del Prado Orchestra,190.37995,0,125.802,5
SOFLWFD12AB0189846,But You Are,Lauren Wood,207.20281,0,119.057,11
SOSZDME12AF72AC84F,Hot Rod Lincoln,Asleep At The Wheel,399.04608,1988,123.401,11
SOQPTOJ12AB017DE93,Médium,Gustavo Cerati,333.19138,2006,196.429,5
SONMNZJ12CF5F892EE,English House,Fleet Foxes,281.18159,2008,196.022,8
SOFGXIF12A670215E4,Ten Days (Album Version),Missy Higgins,225.14893,0,92.761,5
SOSBJFI12A58A791C9,Machuca,Cabas,284.31628,0,106.361,4
SODOBSS12AC9072A5E,Half Ain't Been Told,Otis Spann,283.29751,1989,113.838,9
SOHBCCE12AB0183009,Einmal reich,UKW,249.57342,0,162.006,0
SOOPWJR12A8C139502,Perfect Peace,Twila Paris,202.70975,2001,101.998,3
SOUKZLZ12A6D4F869D,The Blinding Sun,Gustavo Santaolalla,117.18485,2006,90.463,2
SOBBFWL12A8C140087,Rang De Basanti,Daler Mehndi;Chitra,363.80689,0,105.026,7
SOABNGV12AC960A047,Do You Ever Think Of Me,Russ Morgan,149.002,0,84.818,5
SOXKKUV12AB01867F9,Ice Cream Man,Session Americana,210.31138,2007,141.872,7
SOANUAV12AC468BA4F,No Se Lo Que Me Da,Los Iracundos,159.08526,0,115.616,6
SOGHPTG12A6D4F97CF,Bang,Badmarsh & Shri,263.31383,2001,87.327,6
SOYHHHT12A6D4F7F97,One More Night,Phil Collins,285.98812,1985,136.32,3
SOPZATK12A6D4FDDB0,The Everclear Song,Roger Creager,239.20281,1998,115.304,7
SOXPJDT12A8C131F4D,Coyotes (Album Version),Jason Mraz,218.22649,0,133.3,5
SOQBZRD12A8C13AC89,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),Clannad,249.5473,0,96.683,7
SOSQYQG12AB01835EA,Superman,Donna Fargo,149.62893,1999,202.358,11
SOBCSFE12A6D4F814A,El Chico Del Apartamento 512,Selena,207.93424,0,101.947,10
SOLCICH12A58A7DB31,Desperados,The Game,264.09751,0,74.697,8
SOLAEYA12A58A7A5D6,Going Back To New Orleans,Poncho Sanchez,282.20036,2001,198.855,2
